player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
3818,2021-01-23,Dwight Howard,11,,Mount Zion💪🏾,2/4,1/2,17,12,4,2,0.5,2,1,0.5,0,0,0.0,5,3,4,7,0,0,2,2,5,0.4457450190026485,0.22678809167338404
3818,2021-01-25,Dwight Howard,11,,Mount Zion💪🏾,2/5,1/2,18,24,5,2,0.4,2,1,0.5,0,0,0.0,5,2,2,4,0,2,1,1,3,0.24574501900264856,0.22678809167338404
3818,2021-01-27,Dwight Howard,11,,Mount Zion💪🏾,0/0,0/4,19,7,0,0,0.0,4,0,0.0,0,0,0.0,0,1,3,4,0,1,1,0,4,-0.0,-0.0
3818,2021-01-29,Dwight Howard,11,,Mount Zion💪🏾,1/2,1/2,20,17,2,1,0.5,2,1,0.5,0,0,0.0,3,3,7,10,0,0,1,3,4,0.22287250950132426,0.22678809167338404
3818,2021-01-31,Dwight Howard,11,,Mount Zion💪🏾,3/6,5/12,21,25,6,3,0.5,12,5,0.417,0,0,0.0,11,7,8,15,0,0,2,2,3,0.6686175285039728,0.7189404583669201
3818,2021-02-03,Dwight Howard,11,,Mount Zion💪🏾,1/2,3/6,22,14,2,1,0.5,6,3,0.5,0,0,0.0,5,4,6,10,1,2,0,3,2,0.22287250950132426,0.6803642750201522
3818,2021-02-04,Dwight Howard,11,,Mount Zion💪🏾,1/2,0/2,23,10,2,1,0.5,2,0,0.0,0,0,0.0,2,0,2,2,1,1,0,3,4,0.22287250950132426,-0.0
3818,2021-02-06,Dwight Howard,11,,Mount Zion💪🏾,1/2,0/0,24,13,2,1,0.5,0,0,0.0,0,0,0.0,2,0,2,2,0,0,0,1,1,0.22287250950132426,-0.0
3818,2021-02-09,Dwight Howard,11,,Mount Zion💪🏾,3/5,2/2,25,13,5,3,0.6,2,2,1.0,0,0,0.0,8,3,6,9,4,0,2,1,4,0.9686175285039726,1.453576183346768
3818,2021-02-11,Dwight Howard,11,,Mount Zion💪🏾,1/2,1/2,26,13,2,1,0.5,2,1,0.5,0,0,0.0,3,3,2,5,0,0,1,1,2,0.22287250950132426,0.22678809167338404
3818,2021-02-13,Dwight Howard,11,,Mount Zion💪🏾,0/2,2/2,27,9,2,0,0.0,2,2,1.0,0,0,0.0,2,4,2,6,0,0,0,0,2,-0.0,1.453576183346768
3818,2021-02-15,Dwight Howard,11,,Mount Zion💪🏾,5/8,4/6,28,26,8,5,0.625,6,4,0.667,1,0,0.0,14,6,6,12,0,0,1,1,4,1.7393625475066212,1.5751523666935363
3818,2021-02-17,Dwight Howard,11,,Mount Zion💪🏾,0/2,3/4,29,11,2,0,0.0,4,3,0.75,0,0,0.0,3,2,4,6,0,0,0,4,4,-0.0,1.4303642750201522
3818,2021-02-19,Dwight Howard,11,,Mount Zion💪🏾,4/5,0/1,30,12,5,4,0.8,1,0,0.0,0,0,0.0,8,4,6,10,1,0,0,0,1,2.091490038005297,-0.0
3818,2021-02-21,Dwight Howard,11,,Mount Zion💪🏾,1/3,2/3,31,10,3,1,0.333,3,2,0.667,0,0,0.0,4,2,3,5,0,0,1,0,1,0.055872509501324275,0.7875761833467682
3818,2021-02-23,Dwight Howard,11,,Mount Zion💪🏾,1/2,0/0,32,12,2,1,0.5,0,0,0.0,1,0,0.0,2,0,4,4,2,0,0,0,3,0.22287250950132426,-0.0
3818,2021-02-25,Dwight Howard,11,,Mount Zion💪🏾,6/7,2/2,33,16,7,6,0.857,2,2,1.0,1,0,0.0,14,3,5,8,1,1,3,3,2,3.479235057007945,1.453576183346768
3818,2021-02-27,Dwight Howard,11,,Mount Zion💪🏾,0/1,1/2,34,12,1,0,0.0,2,1,0.5,0,0,0.0,1,1,3,4,2,0,1,3,4,-0.0,0.22678809167338404
3818,2021-03-01,Dwight Howard,11,,Mount Zion💪🏾,4/4,0/0,35,15,4,4,1.0,0,0,0.0,0,0,0.0,8,2,4,6,0,1,0,2,3,2.891490038005297,-0.0
3818,2021-03-03,Dwight Howard,11,,Mount Zion💪🏾,4/6,3/6,36,12,6,4,0.667,6,3,0.5,1,1,1.0,12,1,3,4,2,1,1,0,0,1.5594900380052972,0.6803642750201522
3930,2020-12-23,Chris Paul,99,,THANKS 4 DAFREEBANDZ,3/9,2/2,1,27,9,3,0.333,2,2,1.0,2,0,0.0,8,1,3,4,5,2,0,3,3,0.16761752850397282,1.453576183346768
3930,2020-12-26,Chris Paul,99,,THANKS 4 DAFREEBANDZ,8/19,4/5,2,32,19,8,0.421,5,4,0.8,6,2,0.333,22,1,4,5,12,2,1,0,4,1.150980076010594,2.107152366693536
3930,2020-12-27,Chris Paul,99,,THANKS 4 DAFREEBANDZ,4/10,0/0,3,27,10,4,0.4,0,0,0.0,2,0,0.0,8,1,3,4,12,0,0,2,4,0.4914900380052971,-0.0
3930,2020-12-29,Chris Paul,99,,THANKS 4 DAFREEBANDZ,2/4,4/4,4,23,4,2,0.5,4,4,1.0,2,1,0.5,9,1,1,2,9,0,0,2,1,0.4457450190026485,2.907152366693536
